,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
146,2019-10-20,73,2,6,28,17,43,14,0,32,25,43,69,33,66,0,37,60,34,19,70,0,0,20,0,34,30,0,58,32,45,31,0,35,11,7,63,6,67,8,0,45,7,45,48,21,0,0,42,28,24,39,16,86,46,0,0,28,31,0,26,31,60,44,100,23,12,17,22,100,41,40,16,20,0,0,53,0,53,24,74,15,7,35,48,3,35,23,44,0,30,11,0,18,27,14,0,10,12,38,49,41,48,49,68,54,36,27,20,67,31,81,14,14,30,45,13,34,78,23,21,0,40,48,0,30,91,10,21,59,8,51,66,53,0,18,23,0,53,0,21,31,8,8,0,19,39,18,0,10,15,0,10,62,41,71,3,0,34,16,11,17,22,32,64,24,0,51,53,0,29,0,0,32,49,56,11,70,21,0,45,22,32,90,22,0,13,19,90,30,0,36,0,22,0,62,19,0,21,48,3,58,41,0,58,43,26,28,36,30,12,36,0,21,57,9,0,60,53,41,61,30,0,0,37,17,41,11,0,0,0,0,0,34,36,0,35,50,0,42,13,44,0,21,60,14,33,23,12,0,71,45,49,56,23,0,59,0,0,0,41,16,25,6,68,54,68,0,18,22,47,47,0,20,41,0,13,53,50,0,48,38,46,25,75,23,0,51,33,0,61,22,15,16,18,0,0,60,0,32,49,92,7,0,42,23,38,41,6,0,52,0,92,41,46,0,65,13,35,25,17,60,43,47,13,53,0,28,0,15,11,0,0,50,28,13,41,0,0,0,0,13,15,6,0,0,54,0,21,23,15,35,0,56,45,9,0,19,33,55,5,15,0,73,23,41,39,40,19,0,44,0,25,45,0,0,0,50,56,0,22,47,36,0,15,26,10,24,31,0,57,9,0,1,45,82,0,21,0,0,57,45,29,0,0,100,0,5,0,18,31,36,52,30,0,59,0,34,0,58,0,0,19,45,0,0,0,79,36,23,0,0,62,90,0,44,43,0,19,0,53,32,6,0,0,23,35,32,42,14,43,0,31,43,8,2,47,13,50,32,38,0,46,22,44,60,10,23,0,19,0,0,0,0,82,76,39,0,19,25,16,10,42,13,41,0,90,30,22,43,38,0,38,63,8,23,45,10,64,0,0,30,0,0,21,0
147,2019-10-27,69,0,6,45,61,58,28,0,32,0,14,79,42,66,0,37,23,28,19,71,83,0,20,0,0,24,38,71,0,9,23,0,54,21,71,49,4,35,38,0,23,12,23,36,42,0,0,42,28,61,0,16,29,0,24,0,15,46,30,10,0,56,0,22,34,12,44,44,0,41,79,16,10,44,0,59,28,0,27,69,8,6,35,12,1,0,100,63,0,30,0,55,35,27,41,17,20,12,35,21,31,33,73,73,13,56,18,0,27,30,75,12,0,0,36,23,19,0,23,27,9,0,37,0,44,78,5,18,56,17,25,0,21,0,11,0,0,68,50,7,0,9,23,0,19,58,0,0,10,25,11,12,64,0,62,5,37,38,47,0,17,0,32,67,39,9,32,71,39,39,56,0,0,0,44,11,71,23,0,23,39,25,45,11,18,25,0,0,0,68,34,0,22,0,0,19,0,10,42,2,49,49,72,54,48,80,57,24,22,35,36,0,36,51,28,0,64,33,41,0,20,0,0,51,0,54,11,0,0,30,0,21,34,36,0,24,55,18,21,13,24,0,22,37,0,31,0,37,0,35,60,20,55,23,30,70,0,21,0,39,0,29,12,63,62,50,18,15,88,62,24,0,33,27,0,13,52,64,0,37,38,0,18,15,45,29,29,0,0,58,22,6,0,18,0,5,58,26,21,52,46,7,0,71,23,0,33,1,0,39,0,46,82,19,0,76,26,52,25,8,51,36,33,39,53,32,28,0,15,11,0,23,50,0,9,25,0,0,59,15,49,15,6,39,0,0,28,5,68,45,56,0,76,0,13,0,18,28,82,5,30,0,0,23,44,51,44,39,18,70,0,25,45,61,45,21,46,59,0,0,24,33,0,18,53,10,24,0,0,28,14,29,2,49,57,27,21,0,0,42,47,0,31,0,0,0,5,0,64,15,40,30,0,0,15,0,0,40,67,10,31,38,33,18,42,0,32,0,0,0,0,76,87,0,26,26,46,10,68,70,0,12,0,12,23,42,0,76,20,41,23,13,47,13,1,0,26,76,29,25,0,42,33,41,67,10,23,0,38,0,71,23,0,18,38,35,24,6,31,32,0,48,13,31,0,45,30,18,0,13,0,43,33,6,46,0,11,65,77,53,0,28,61,19,0
148,2019-11-03,71,6,11,34,38,45,14,9,0,25,28,39,39,33,43,18,30,47,0,53,0,47,39,0,34,0,12,66,0,18,30,0,36,21,21,14,8,27,21,89,22,19,45,20,21,0,46,45,18,42,0,45,0,22,0,0,14,48,0,15,61,38,0,33,40,54,34,0,0,13,55,27,20,0,0,69,28,17,18,100,30,4,46,0,4,35,38,59,44,60,22,27,17,9,34,0,19,0,63,27,35,29,40,52,27,70,18,0,53,23,82,14,0,30,49,17,22,0,81,15,9,13,69,37,0,75,2,23,58,21,63,0,31,0,28,68,0,47,33,14,61,9,22,52,12,42,0,21,30,30,100,6,65,0,64,2,18,36,15,22,34,0,0,63,47,0,25,18,0,57,18,0,83,0,46,32,71,16,0,45,22,33,0,22,87,37,18,0,59,17,42,17,0,22,30,38,0,30,26,2,66,65,24,53,52,32,19,36,52,11,46,31,25,62,19,46,47,45,54,41,49,22,44,41,0,0,23,75,0,0,0,0,100,53,0,33,52,36,10,12,12,0,23,23,28,34,0,0,0,63,30,15,57,23,30,63,45,21,0,24,15,25,6,69,60,76,9,17,44,15,23,0,23,61,18,20,54,49,17,58,50,23,30,52,23,0,36,33,0,55,43,14,16,35,39,0,64,26,34,43,100,54,0,70,0,0,58,4,0,39,29,23,0,43,0,68,39,44,100,4,56,70,27,51,21,0,14,0,46,21,1,0,21,14,10,8,34,12,88,29,100,15,27,19,44,13,0,15,33,37,27,0,70,0,9,23,0,5,27,9,30,0,0,0,52,57,17,13,0,52,31,34,44,0,0,42,61,58,43,0,35,47,28,58,39,10,0,0,30,33,40,86,3,52,65,54,7,0,28,84,61,28,30,45,0,0,11,15,48,30,35,52,30,43,22,43,0,0,49,4,15,32,28,17,21,0,47,0,46,40,60,64,64,17,56,17,0,19,100,94,16,6,0,23,23,7,16,17,34,16,22,11,60,36,1,23,26,66,20,25,38,50,33,40,68,29,45,0,47,45,0,0,0,18,56,40,0,36,77,27,20,52,18,10,0,44,30,26,0,13,28,58,30,7,22,0,16,83,92,0,30,56,30,25,34
149,2019-11-10,72,0,17,26,38,54,27,13,31,25,28,19,33,49,32,18,30,39,0,67,0,0,39,0,50,0,25,65,0,44,38,0,35,32,28,55,5,24,12,0,45,12,67,67,21,0,0,46,27,40,38,24,0,0,12,0,21,54,0,20,0,31,0,7,28,18,52,43,0,27,31,21,10,0,0,67,56,17,15,63,37,7,68,24,1,17,38,47,44,30,56,0,0,18,27,0,17,24,71,14,36,14,56,84,26,100,35,20,26,22,76,2,14,0,62,49,18,77,57,15,0,13,44,9,15,76,17,25,60,8,63,0,21,14,41,0,0,52,16,14,0,8,7,26,31,46,90,42,10,100,33,7,66,40,51,5,0,37,0,33,17,0,0,56,78,26,44,17,38,19,0,0,31,0,51,7,73,11,0,22,22,24,44,32,35,25,0,0,0,17,47,17,44,22,30,57,0,51,37,3,48,24,71,46,14,16,28,72,29,34,43,0,15,60,0,69,34,48,0,0,20,0,0,18,17,40,11,0,35,29,0,21,50,18,0,33,55,0,31,0,28,0,21,29,27,44,69,12,45,56,45,19,58,0,30,66,0,21,0,17,5,19,0,73,57,62,18,12,87,0,28,0,26,34,0,26,65,73,0,47,38,22,30,66,22,29,22,0,50,57,22,8,0,18,39,0,53,0,21,66,54,13,29,29,0,0,33,5,0,26,0,68,13,19,0,66,52,17,25,16,58,49,30,13,31,0,25,0,15,0,0,0,42,14,9,16,7,12,0,15,46,15,11,39,0,13,0,35,44,15,21,0,63,0,8,0,0,27,45,18,0,0,36,23,47,76,26,13,87,30,62,59,44,0,0,0,37,57,22,44,35,29,0,35,39,10,0,0,0,19,27,43,1,57,59,0,35,0,0,49,47,28,0,22,0,0,5,15,15,15,31,15,0,0,29,0,34,0,48,6,0,0,52,0,0,37,31,0,23,13,30,70,66,17,26,43,0,19,17,52,47,18,0,0,0,21,23,25,10,20,22,15,64,3,0,0,25,73,25,31,0,54,16,74,55,38,45,0,28,0,35,0,0,27,19,23,72,24,80,23,49,60,26,10,0,36,0,38,42,76,0,74,40,9,22,0,12,55,15,0,20,0,0,23,0
150,2019-11-17,71,2,0,20,22,35,41,13,31,0,0,87,29,58,21,36,29,22,18,64,0,0,19,0,17,17,37,63,31,35,45,0,54,42,42,56,4,24,4,0,0,9,66,51,0,0,0,44,9,7,76,8,28,22,0,56,15,18,0,30,0,65,0,18,6,6,26,21,24,40,39,16,0,0,0,59,0,0,30,58,15,3,58,35,1,0,38,51,44,39,11,0,0,18,40,0,22,0,37,27,45,18,24,61,13,45,26,0,91,27,77,48,54,91,27,19,15,0,45,22,9,13,59,0,0,76,5,25,60,20,50,21,41,0,47,23,0,46,0,7,61,8,0,39,6,65,18,0,0,15,22,7,62,0,56,5,18,36,15,11,0,0,64,70,38,26,25,17,0,94,18,0,72,0,49,7,81,15,0,44,28,44,0,21,69,12,18,0,0,17,44,0,0,22,30,38,0,20,33,2,42,33,23,56,51,18,56,24,58,23,21,0,15,59,28,23,46,77,13,20,20,0,44,13,33,13,11,25,0,0,0,21,0,18,0,28,64,18,30,62,16,18,23,19,95,34,23,12,0,48,29,38,56,45,59,69,0,42,0,27,0,20,61,60,56,50,4,16,65,15,32,22,16,68,36,13,60,62,0,36,37,22,24,51,22,0,21,0,25,60,0,9,0,0,20,0,53,26,41,58,27,20,0,81,23,56,38,3,44,26,0,22,53,26,0,72,26,36,25,16,47,83,29,25,21,0,29,0,45,10,1,0,35,13,8,32,7,6,29,0,57,15,5,19,0,13,0,30,22,15,14,0,62,0,17,0,0,33,45,23,30,43,71,0,43,69,74,13,34,43,0,34,0,30,0,0,36,55,0,0,12,38,0,17,64,10,24,0,0,23,24,28,1,52,71,0,0,0,28,42,60,0,0,0,32,0,11,46,18,45,28,22,0,0,15,0,17,0,49,4,0,25,40,34,0,54,0,35,68,13,29,66,56,0,38,51,0,77,0,67,0,24,0,0,0,21,23,41,3,27,0,15,34,18,1,0,13,66,41,31,19,42,5,33,49,38,22,0,9,0,34,22,0,53,74,36,0,30,22,24,20,54,13,0,0,53,30,17,0,100,0,21,54,5,0,0,17,72,15,0,10,0,0,43,0
151,2019-11-24,58,0,0,20,11,30,14,9,22,0,30,31,32,34,11,19,16,20,0,47,0,0,0,0,18,6,52,53,0,18,20,31,30,34,52,88,3,16,4,0,0,9,0,38,0,0,0,36,48,13,0,13,0,0,0,0,13,30,0,43,0,51,0,15,30,13,27,23,26,42,49,11,21,0,0,63,29,18,13,45,31,4,12,0,0,0,16,29,0,31,24,29,0,9,28,0,31,0,39,43,36,28,42,37,28,32,9,0,0,38,57,19,14,63,24,16,4,0,0,14,19,0,46,19,15,68,5,21,58,4,40,0,22,15,34,24,0,52,17,64,0,6,8,41,7,28,57,0,0,11,12,7,63,0,38,0,39,34,0,23,9,0,33,53,41,28,7,18,0,0,19,0,33,0,30,4,79,15,0,0,17,18,0,23,18,53,39,0,0,18,28,0,23,0,32,40,0,21,35,5,35,69,0,47,30,15,20,0,15,36,22,0,0,53,39,24,13,71,28,21,10,45,0,24,0,14,12,39,12,0,0,22,0,19,0,38,42,0,32,13,4,38,18,18,0,32,0,0,0,22,31,10,48,24,31,77,0,0,0,29,5,18,13,51,53,80,14,13,23,0,20,0,24,50,0,35,61,66,18,39,13,47,13,46,24,0,30,35,26,46,0,10,0,19,21,5,45,0,25,51,10,0,0,56,0,40,31,4,0,14,0,48,28,28,0,60,41,13,39,4,43,52,22,27,44,0,2,0,32,22,0,24,37,14,5,43,0,6,0,0,43,16,6,20,0,14,0,32,35,0,29,0,59,23,4,24,19,0,19,2,0,0,0,0,53,53,28,34,0,14,0,41,47,0,0,22,55,53,0,0,37,31,0,18,27,0,25,32,16,20,16,60,1,31,44,0,37,0,0,44,57,60,0,47,0,0,6,0,19,0,32,23,0,0,15,0,0,0,47,4,0,0,38,0,0,0,0,0,24,14,0,58,75,18,68,18,0,10,18,61,17,0,31,24,0,7,16,18,14,17,0,9,49,22,1,49,14,76,24,26,0,39,29,60,53,20,24,0,0,0,0,0,0,38,79,36,25,26,23,12,0,46,14,32,0,37,32,21,0,40,29,28,50,7,47,0,7,47,64,0,21,0,0,7,35
152,2019-12-01,68,2,11,24,21,47,0,4,20,12,14,38,37,85,21,18,65,42,18,50,0,0,0,0,0,0,12,64,0,51,15,29,29,72,27,55,4,30,4,0,0,12,22,39,20,0,0,44,9,19,0,31,0,22,12,55,15,14,0,30,0,49,0,32,6,17,33,42,48,65,30,5,0,0,0,63,81,17,23,53,29,5,45,11,0,34,15,46,0,29,22,26,17,26,26,49,28,0,28,27,37,22,23,55,26,63,17,0,13,26,74,10,13,30,35,22,22,100,89,15,0,25,54,9,0,100,7,27,59,20,97,21,40,28,27,0,0,28,0,33,0,8,7,63,12,26,0,21,0,19,0,4,56,0,49,0,0,35,0,0,8,0,31,73,60,17,24,68,37,65,0,0,30,0,47,14,79,15,0,0,11,37,0,42,34,48,0,0,29,0,38,0,85,0,0,56,0,30,34,1,47,40,23,63,46,16,27,0,50,33,28,0,10,59,9,22,16,48,0,20,29,21,0,44,16,13,11,48,0,0,28,20,32,17,0,29,67,0,10,24,31,52,22,21,40,35,22,0,0,51,29,24,58,22,58,68,0,20,0,33,10,24,0,67,58,66,13,16,85,15,41,0,35,66,35,13,58,51,34,71,0,22,30,86,22,0,42,32,0,50,0,14,0,0,0,0,49,51,33,42,35,20,57,63,44,0,38,6,0,0,0,44,52,28,0,63,13,17,86,16,59,61,25,0,51,0,29,0,0,0,1,0,41,0,6,39,7,0,0,0,20,15,11,19,0,0,0,20,22,22,7,0,55,0,8,22,0,22,18,9,0,0,0,0,61,31,34,50,17,38,0,24,0,29,43,0,41,56,0,0,34,43,0,37,63,0,0,0,0,18,23,42,1,50,72,26,20,0,27,89,57,0,0,43,32,0,5,0,9,30,37,21,87,42,25,0,33,76,60,4,30,6,35,0,0,0,30,0,22,0,0,67,65,0,87,25,0,37,0,61,15,18,29,0,0,48,30,8,16,24,0,23,70,8,2,0,38,100,35,31,0,65,11,39,61,28,22,0,9,0,0,22,0,17,36,28,0,12,18,27,38,53,26,10,0,35,0,20,0,0,27,31,48,3,22,0,13,63,15,0,0,0,0,22,0
153,2019-12-08,69,0,6,33,22,35,0,17,10,25,0,87,36,26,11,37,52,30,0,49,0,0,0,0,17,17,12,63,0,9,11,0,29,21,14,56,5,17,4,88,45,10,0,56,21,0,46,40,37,20,0,49,0,22,12,0,16,31,29,25,0,45,0,4,23,6,9,65,25,93,47,16,20,0,0,62,28,0,33,53,60,5,12,24,1,0,15,71,0,49,45,0,0,27,54,17,27,0,52,89,35,21,40,61,13,40,18,0,52,26,76,10,0,91,45,28,15,26,0,22,9,13,51,18,15,58,0,30,59,4,13,21,10,57,41,23,0,64,16,20,0,8,15,13,43,38,0,0,10,10,0,12,66,40,51,2,0,33,31,22,43,0,32,64,46,9,38,17,0,67,0,28,10,48,43,18,73,15,0,33,33,29,0,43,52,25,0,0,0,0,35,0,0,22,0,19,36,20,35,2,45,74,0,51,38,41,38,0,51,34,28,0,35,59,0,0,34,46,13,61,10,22,22,41,100,13,11,12,0,29,28,0,0,0,0,33,55,18,31,37,12,18,25,18,41,29,0,0,0,70,44,15,56,23,60,67,0,0,0,27,10,26,18,69,57,49,13,16,22,0,60,0,13,34,18,40,52,66,70,26,25,0,37,59,17,38,14,33,100,54,22,12,16,18,0,5,54,0,31,56,36,60,0,47,0,38,33,4,0,13,29,68,54,33,0,63,26,17,13,8,54,49,26,38,21,0,43,0,0,10,0,0,42,14,6,0,7,6,0,15,9,14,0,0,43,13,0,0,33,0,41,0,77,0,9,23,18,22,36,11,15,0,36,0,50,70,61,19,35,39,0,73,0,0,0,0,43,57,0,44,23,38,28,38,26,0,0,0,0,14,19,100,1,32,71,27,42,0,0,49,83,0,30,0,0,36,11,31,30,15,34,0,30,0,26,43,0,0,59,6,15,6,32,52,0,0,16,36,0,27,30,73,52,17,47,60,45,29,0,52,47,0,0,0,0,21,8,25,7,19,0,13,34,10,1,0,90,70,22,44,19,62,11,40,66,29,67,19,28,0,0,0,0,0,56,40,0,30,15,35,20,43,9,10,0,35,90,17,0,38,0,21,30,10,0,0,12,59,30,0,30,28,0,21,0
154,2019-12-15,70,4,17,27,39,54,43,9,43,51,29,40,49,34,44,0,62,40,0,67,0,0,100,0,35,0,13,55,0,18,23,92,39,66,43,64,5,26,13,0,23,8,23,29,43,19,0,43,47,17,0,29,29,0,12,58,30,36,0,31,32,50,0,4,35,12,27,0,0,14,65,22,41,0,0,66,29,36,25,60,23,7,12,37,6,36,24,36,0,10,69,0,0,18,28,0,20,0,47,42,42,13,17,52,0,47,36,0,54,21,69,12,0,61,46,14,4,0,24,17,0,13,53,10,0,57,5,24,65,13,65,0,75,29,27,0,0,39,17,28,31,9,8,68,26,40,37,44,21,10,0,8,72,42,49,5,0,36,16,11,26,0,65,63,64,0,6,18,0,30,19,0,11,50,37,4,98,15,0,35,51,34,0,0,18,13,0,0,60,0,44,0,0,0,0,0,0,21,27,2,31,25,24,53,54,21,19,37,61,59,70,0,10,42,19,24,44,55,55,0,71,0,23,42,17,0,23,13,24,0,0,22,17,18,0,24,73,0,42,51,16,18,20,29,43,43,0,13,46,32,31,20,57,47,31,71,0,22,0,37,0,28,6,77,55,42,14,13,67,0,38,23,27,28,18,21,60,76,54,49,13,23,25,46,23,30,15,0,52,54,0,11,0,18,0,5,53,81,43,61,19,21,61,67,0,0,28,5,0,0,0,47,14,44,0,71,67,28,13,9,59,51,26,53,22,0,31,0,16,0,0,24,29,14,11,42,64,19,30,0,10,16,6,100,0,0,0,16,57,23,57,0,62,0,4,0,0,22,28,14,0,0,0,0,60,20,27,13,18,40,32,56,46,0,0,0,41,59,0,0,24,46,29,39,54,0,24,0,15,10,18,15,2,46,46,0,22,0,0,29,100,0,0,0,68,37,6,0,25,16,39,8,0,0,30,45,17,0,57,6,31,6,25,54,22,0,16,0,0,0,0,71,58,17,57,53,0,39,0,50,0,6,30,12,0,21,24,52,0,27,0,7,40,19,2,0,13,73,45,13,19,56,0,35,55,20,46,0,39,0,0,0,0,18,97,40,50,13,35,28,20,48,5,52,0,55,0,21,0,26,28,44,54,13,0,0,13,79,16,0,0,0,31,14,0
155,2019-12-22,60,2,13,25,25,44,31,10,48,14,16,67,47,15,0,42,43,23,42,43,0,0,22,52,39,13,0,54,0,0,9,0,31,12,16,16,5,34,0,0,26,9,0,23,0,0,0,36,31,19,44,19,32,51,14,0,19,38,0,6,0,36,0,13,51,27,49,0,0,15,45,12,11,0,0,50,0,60,24,41,9,3,26,14,4,0,9,49,0,23,13,31,0,0,23,0,22,0,49,31,32,14,37,18,46,40,10,0,0,21,55,11,0,0,46,11,17,0,13,13,0,30,51,0,0,55,3,17,60,9,72,0,48,0,22,0,100,47,19,15,35,7,17,0,7,22,21,0,23,6,25,7,63,0,44,0,0,33,0,0,19,0,36,63,80,0,7,40,0,11,42,0,0,0,34,8,80,14,0,26,57,26,0,37,0,14,0,0,0,0,34,39,25,0,0,0,0,35,29,2,10,37,27,54,43,11,21,41,34,13,37,0,12,31,21,26,29,45,0,23,23,0,0,16,38,46,26,14,13,0,0,24,38,0,0,22,65,0,12,14,18,0,23,31,0,37,26,0,0,24,34,44,45,26,0,62,0,24,0,15,6,15,7,75,58,54,10,13,25,0,11,0,34,46,0,23,38,56,40,54,14,52,0,67,19,11,8,38,0,46,0,14,0,41,0,0,41,30,36,47,52,31,0,47,26,0,28,5,0,0,0,0,46,30,0,63,30,8,14,9,50,8,23,73,72,0,16,0,17,0,1,0,24,16,6,46,31,7,0,0,4,15,19,22,0,15,0,17,25,9,8,0,55,0,0,0,0,13,41,8,0,0,41,26,48,51,30,7,20,49,0,28,51,0,0,0,35,58,25,0,13,37,0,40,30,11,0,0,68,5,16,0,0,44,31,31,24,0,0,72,89,33,0,0,0,0,6,0,21,0,40,25,0,0,33,0,39,0,48,9,0,22,46,20,24,0,36,0,0,15,34,61,45,19,79,59,0,11,0,78,0,7,0,13,0,0,18,38,8,15,0,8,39,6,1,0,44,62,21,0,43,46,19,38,60,22,0,0,32,0,40,0,0,20,43,42,0,14,14,31,11,46,25,12,0,41,34,12,0,29,32,36,37,6,0,0,15,44,17,0,0,32,35,18,0
156,2019-12-29,66,9,0,40,17,49,15,14,22,0,30,52,75,48,11,19,63,38,0,66,0,0,0,0,36,6,26,58,33,28,28,0,43,11,22,66,8,26,4,0,47,11,24,17,44,0,0,45,39,17,41,13,0,0,13,30,15,31,0,16,0,48,0,8,36,19,45,0,0,14,33,17,21,0,0,50,30,0,29,45,40,2,24,12,3,37,16,58,47,42,12,0,0,19,28,0,18,0,30,29,32,24,17,51,14,26,0,21,14,23,68,11,43,0,66,28,12,0,0,22,0,0,51,20,0,63,8,32,63,22,40,0,55,15,23,0,0,61,17,14,0,9,8,28,13,41,77,23,11,11,12,8,58,0,53,0,20,36,33,12,27,23,0,69,25,9,20,0,0,40,39,0,11,0,37,15,97,13,0,12,23,32,0,34,92,26,20,0,31,36,36,0,23,0,32,20,0,22,39,1,29,69,25,51,40,22,0,0,39,12,60,0,11,35,10,0,72,38,28,0,73,23,0,38,53,14,0,0,12,31,0,0,18,0,0,36,74,19,11,66,13,19,22,19,29,42,0,0,0,37,31,10,55,24,0,63,0,22,23,27,11,15,0,69,60,81,5,20,92,33,20,0,35,36,0,21,57,56,37,50,27,24,26,31,12,10,30,0,27,57,0,17,17,0,21,0,56,55,22,54,29,14,0,50,24,60,37,8,0,0,0,72,28,15,0,68,55,26,27,13,47,74,27,54,33,0,27,0,16,0,1,0,74,0,5,51,15,7,0,31,4,16,17,20,46,28,30,5,59,8,15,0,53,0,9,0,19,17,48,17,16,0,0,0,58,54,14,34,37,55,0,67,47,0,0,44,55,62,0,23,37,28,30,6,28,0,0,32,63,10,11,30,1,47,47,28,15,0,30,44,93,30,0,0,35,0,6,0,13,16,35,23,0,0,31,46,0,0,58,12,0,13,26,18,0,19,16,0,24,0,32,68,89,0,23,36,0,20,0,80,33,6,0,24,0,7,33,26,7,15,0,9,22,14,1,0,14,72,26,27,20,52,12,32,82,30,24,0,40,0,0,0,0,19,40,41,0,26,20,21,31,50,19,0,0,66,63,16,0,0,0,62,61,13,48,0,15,42,0,0,32,0,0,19,0
