,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
201,2019-11-10,72,0,13,32,24,50,26,16,54,53,0,25,39,38,62,56,42,30,0,56,0,0,45,0,30,0,26,55,29,18,52,0,35,50,13,69,5,24,6,0,0,12,22,42,0,0,0,44,11,23,0,16,0,0,21,0,18,49,36,15,0,49,0,31,29,0,36,16,0,10,51,19,56,43,76,67,23,29,49,57,16,3,28,43,2,43,93,32,0,30,43,0,15,9,63,0,27,16,70,36,33,29,40,68,52,66,48,21,40,23,78,15,18,0,45,90,18,100,35,18,0,12,48,19,0,79,4,21,57,4,23,22,20,12,40,0,0,32,16,13,0,8,10,25,6,47,20,30,0,60,11,7,58,0,65,0,0,35,0,0,7,28,28,64,36,19,28,0,0,49,0,0,36,0,50,18,67,20,0,0,0,45,0,33,17,34,0,26,0,11,43,0,0,22,0,0,26,32,42,1,62,48,0,52,26,12,41,24,17,40,48,0,15,58,10,0,57,38,0,0,41,0,0,21,0,16,11,74,33,52,0,0,33,15,0,52,58,22,0,43,13,0,20,18,12,30,26,15,0,79,45,38,64,0,44,50,0,30,0,27,17,12,9,68,53,41,16,19,39,0,11,0,39,27,0,29,61,42,14,32,46,77,0,73,40,8,31,29,0,57,0,13,0,0,43,0,64,20,30,30,36,8,0,48,31,25,33,4,0,17,0,0,53,29,0,70,13,27,27,7,53,54,35,9,36,28,19,79,9,0,1,18,43,11,8,34,7,14,0,15,57,15,5,16,0,65,0,52,66,14,26,0,70,17,4,0,26,42,32,12,11,0,0,0,37,61,41,14,0,59,30,61,0,0,0,0,41,58,43,21,34,30,0,50,59,11,0,30,0,43,33,33,1,60,46,0,28,37,22,41,73,31,0,23,0,0,0,13,16,0,39,22,0,0,33,0,0,0,57,5,0,8,66,20,33,0,58,0,35,0,0,67,47,22,28,14,0,16,0,74,0,36,0,20,0,9,89,39,8,21,19,4,37,3,0,0,33,80,32,22,35,47,23,56,51,27,36,0,10,0,0,61,0,18,20,29,0,26,78,23,10,44,14,0,0,45,0,55,42,28,0,38,33,13,0,0,11,69,25,0,11,22,0,26,0
202,2019-11-17,72,2,6,29,14,35,92,11,54,18,35,82,40,48,62,19,25,18,14,49,0,0,0,0,45,0,46,61,29,36,34,0,49,38,51,57,5,27,46,0,11,9,22,48,0,0,30,41,6,15,40,19,25,21,0,25,16,21,0,40,0,53,36,3,54,8,29,33,0,62,44,31,11,0,0,57,23,0,25,48,56,4,66,58,2,0,23,56,27,23,22,0,44,18,36,0,39,16,31,37,47,12,25,73,52,33,38,20,20,30,79,57,36,54,29,24,18,0,43,26,31,0,58,0,59,81,4,30,56,33,30,0,41,0,23,0,0,40,0,6,40,8,21,50,28,26,41,0,0,61,12,9,56,0,61,2,0,39,15,15,0,29,57,62,15,39,28,36,53,74,18,0,36,0,56,9,69,18,0,7,17,64,0,23,34,35,0,0,0,11,46,18,14,22,41,22,0,43,36,2,31,8,0,55,22,14,0,37,31,31,70,0,12,66,0,0,63,100,69,0,33,0,0,35,23,16,0,37,17,0,0,22,45,16,0,26,47,22,21,88,13,0,21,33,38,30,0,0,0,56,34,26,63,0,23,57,0,15,0,26,0,26,57,62,56,31,25,14,80,0,7,0,27,76,100,12,62,62,14,53,31,39,10,52,8,16,55,0,0,62,0,13,0,19,22,0,57,21,15,46,46,8,0,54,0,13,37,3,0,17,0,14,27,19,0,66,14,35,21,7,48,49,36,9,9,29,22,0,18,14,0,0,14,0,8,19,22,14,58,0,81,15,10,32,0,0,0,23,22,22,27,0,66,17,15,27,26,42,8,16,22,0,0,0,55,36,41,29,19,36,31,52,0,0,0,0,47,58,22,43,11,30,20,40,40,0,26,30,14,54,33,33,0,59,85,0,11,0,0,41,83,0,0,47,51,0,16,27,14,65,35,22,0,0,9,0,29,0,54,9,16,50,67,0,17,0,0,0,0,16,0,68,41,22,41,29,0,41,33,86,0,18,0,0,0,28,0,63,5,9,20,15,30,16,1,0,45,60,35,45,36,45,24,41,62,27,0,0,10,0,0,31,0,19,10,19,0,35,14,24,21,43,3,9,0,27,0,22,0,14,27,45,66,11,0,0,14,64,26,0,54,23,41,18,0
203,2019-11-24,59,0,7,20,5,31,0,17,11,19,18,9,29,20,0,20,18,9,43,38,0,0,24,0,16,0,14,50,0,57,13,23,28,40,34,30,4,25,12,0,0,21,0,40,0,48,0,37,9,8,0,14,0,0,0,0,11,17,38,73,0,29,0,22,43,0,15,17,0,43,33,26,12,0,0,57,0,31,10,40,51,4,10,15,0,23,24,30,0,32,34,31,31,0,75,0,28,0,37,13,36,13,26,50,14,40,10,0,21,39,59,16,19,19,31,29,5,79,0,9,16,13,50,10,0,54,9,22,60,8,43,0,43,0,16,16,0,39,0,100,83,6,55,39,18,45,0,16,25,5,48,6,61,0,41,0,0,32,16,0,0,0,0,56,15,31,22,57,0,17,38,0,28,0,45,16,72,13,0,14,26,43,0,12,18,12,17,0,0,0,30,0,0,23,0,0,0,23,30,1,51,17,0,50,16,12,14,0,32,0,32,0,8,53,0,0,18,42,0,17,17,0,0,9,47,33,11,91,17,28,0,0,0,16,0,39,60,0,9,15,10,60,22,13,0,35,0,0,0,43,24,26,53,0,0,67,0,0,0,17,0,13,29,64,46,39,13,17,0,25,12,25,14,50,35,25,42,36,0,31,0,0,21,23,8,17,41,0,38,42,0,10,17,19,23,0,53,64,27,26,19,25,0,22,0,39,34,6,32,0,0,0,55,25,0,57,56,11,100,4,54,40,18,9,29,0,31,0,0,15,0,19,45,0,5,43,0,0,0,32,58,13,15,0,0,0,0,12,35,8,35,0,63,0,4,28,27,0,50,10,11,0,0,24,45,37,19,0,0,29,32,20,41,0,0,49,32,54,23,22,12,22,0,31,31,11,0,0,30,22,16,43,1,45,45,0,18,39,47,21,58,0,0,0,0,0,27,0,7,0,28,11,0,0,15,0,0,0,45,3,0,17,35,42,17,14,0,0,0,17,30,60,48,0,29,23,0,26,17,67,16,29,0,42,0,19,9,41,6,13,20,18,51,10,1,36,35,66,14,31,0,47,16,36,51,14,19,0,0,0,0,0,0,6,21,33,0,54,15,20,11,42,7,9,0,38,0,21,0,0,0,17,44,9,0,23,9,50,40,0,34,0,0,35,0
204,2019-12-01,71,0,13,29,5,50,26,0,11,35,0,32,43,45,20,0,58,19,27,52,0,0,0,0,29,0,39,58,0,44,15,22,31,12,13,17,4,20,17,0,0,15,0,51,21,0,0,43,16,13,0,10,0,0,11,49,15,23,35,34,0,49,35,41,23,8,36,96,0,61,50,6,0,0,0,76,0,14,48,44,24,7,18,57,0,0,34,43,0,30,32,0,29,9,35,22,44,0,30,24,40,14,16,77,64,74,38,0,60,41,80,17,18,18,39,24,22,25,93,28,0,12,58,0,29,100,4,19,57,7,29,0,61,12,19,0,0,49,31,63,0,8,0,37,6,55,41,0,12,25,23,6,63,0,56,0,27,34,30,0,7,0,0,62,43,19,0,0,0,24,18,58,54,0,47,6,72,23,29,27,24,25,50,0,17,34,0,0,29,21,36,35,14,0,40,32,26,0,30,3,34,48,0,51,26,19,27,24,17,0,48,0,15,61,10,44,28,37,27,0,57,36,0,30,11,62,43,25,33,0,0,0,11,15,0,42,64,0,24,14,3,28,22,25,0,26,26,0,0,41,34,33,61,0,0,81,0,15,0,20,11,26,19,61,55,37,4,13,59,24,14,0,49,74,16,52,65,63,28,50,15,19,10,37,0,24,39,0,0,55,0,8,16,37,22,0,55,41,25,48,91,0,0,48,46,0,44,4,0,0,56,0,53,47,0,58,27,13,61,7,49,48,22,36,0,0,32,0,0,14,0,18,85,0,4,41,7,14,0,15,23,16,14,32,0,43,37,29,22,7,39,0,56,0,4,27,26,42,8,8,16,0,0,23,66,25,68,14,0,59,0,47,0,0,40,23,30,59,43,0,34,24,0,26,39,21,0,30,0,32,22,49,1,69,46,0,17,0,56,30,82,31,0,70,25,0,5,53,16,0,31,33,29,0,23,38,28,0,48,3,0,8,28,0,0,13,0,0,35,0,29,71,36,0,37,21,0,49,16,83,16,18,29,20,22,54,9,46,11,15,19,25,63,19,2,0,22,92,33,37,18,72,31,53,73,40,0,0,21,24,0,31,0,0,0,40,0,9,22,19,31,47,31,17,41,36,19,24,0,14,0,16,59,9,0,0,11,69,13,0,11,0,0,20,39
205,2019-12-08,72,0,13,29,39,44,0,17,22,54,0,41,41,27,10,0,51,24,0,42,0,0,23,0,91,24,13,54,0,27,12,22,33,25,19,29,7,21,6,0,23,6,45,42,0,0,0,42,14,16,0,59,0,0,0,100,18,34,36,5,0,52,37,7,24,8,22,33,0,31,51,25,34,43,0,64,46,0,40,47,49,5,19,58,2,0,47,49,0,31,55,0,0,27,45,22,27,16,31,12,34,14,74,80,13,53,29,21,82,43,76,9,37,36,39,44,27,51,9,20,0,0,45,10,0,52,7,27,57,7,30,22,20,50,28,16,0,55,31,19,0,8,11,25,17,61,0,0,0,25,69,9,67,0,48,0,28,33,30,30,36,0,0,58,51,59,14,18,0,33,74,0,36,0,38,19,82,19,0,14,8,52,25,34,0,12,0,0,29,32,36,0,14,0,20,11,0,43,40,2,66,33,0,51,19,28,41,25,13,61,79,0,12,63,51,0,57,43,14,16,16,0,0,48,23,16,33,12,0,0,31,66,22,0,0,38,54,0,8,0,6,29,21,23,13,18,0,0,0,42,23,21,60,0,0,58,0,0,0,17,6,33,9,67,50,41,0,18,0,12,12,0,27,34,33,35,73,37,0,46,16,20,20,82,16,16,63,0,72,58,0,6,17,0,0,0,55,41,38,48,18,40,0,70,16,13,26,5,0,0,0,0,40,32,0,58,41,12,41,7,55,27,30,27,0,0,8,0,0,14,0,0,29,12,6,34,0,7,0,31,11,14,0,0,42,22,0,17,11,7,33,0,60,35,4,27,26,35,49,16,22,0,0,0,55,46,46,15,19,40,92,47,0,0,0,47,28,56,0,22,23,24,0,20,50,11,26,0,0,5,33,50,0,51,81,0,17,38,23,31,99,0,0,0,0,0,5,0,23,44,28,22,0,0,38,0,14,0,51,5,0,33,86,0,0,0,0,30,0,16,0,69,52,0,44,72,0,17,16,66,0,18,0,0,0,18,0,24,0,18,0,9,38,16,2,0,56,83,9,38,0,65,47,47,65,14,55,22,31,0,0,0,0,19,20,30,0,43,25,28,11,38,7,0,0,18,0,20,42,0,0,17,48,11,0,0,11,78,13,0,43,23,0,13,39
206,2019-12-15,69,2,7,33,15,46,27,0,45,36,18,42,44,30,64,19,26,23,14,61,0,0,46,0,15,8,27,53,0,37,19,46,39,39,26,47,4,28,12,0,11,17,45,46,22,0,0,40,14,16,0,23,52,21,11,0,29,42,37,10,0,63,0,4,43,8,15,0,35,32,39,25,34,0,0,57,47,15,61,56,25,5,58,59,3,0,48,49,0,8,44,0,0,9,37,0,34,0,50,13,37,14,8,66,0,39,49,0,0,25,68,2,19,37,30,31,9,0,9,23,16,13,49,10,61,55,7,36,60,11,36,23,31,13,18,16,0,43,16,33,0,9,0,51,17,53,42,31,0,10,0,11,53,0,56,2,0,38,15,30,15,0,0,58,82,0,14,0,0,8,19,30,28,0,43,13,86,22,0,7,59,72,26,35,0,24,0,0,0,11,40,0,0,45,21,33,0,66,30,4,67,66,0,49,31,14,28,50,41,31,40,0,20,43,10,0,18,48,14,17,51,0,0,31,35,48,0,0,0,0,0,67,0,0,0,30,59,0,4,45,23,0,17,18,0,27,0,32,45,46,12,35,58,0,46,65,0,15,0,22,6,32,19,82,53,60,4,16,20,0,24,97,24,56,0,24,67,41,58,27,80,20,16,46,0,16,16,30,18,45,0,8,0,19,0,13,47,42,21,38,38,24,0,66,0,26,30,6,0,35,0,28,55,27,0,72,42,13,35,7,54,17,28,46,28,0,39,0,9,14,1,0,37,0,10,42,38,15,0,0,9,15,0,0,43,0,0,18,23,0,34,0,76,18,4,0,0,72,33,10,17,0,0,70,68,21,42,22,0,37,63,48,0,0,0,24,37,59,22,44,35,40,0,27,30,0,54,0,0,22,25,17,1,44,45,19,35,38,46,11,100,32,0,24,0,0,16,28,12,44,34,34,0,0,19,0,15,0,45,5,48,34,49,21,0,13,15,0,0,17,30,70,49,0,35,44,0,42,34,73,16,19,30,42,0,9,28,48,8,19,20,9,23,43,0,18,12,89,21,38,18,77,89,35,54,42,0,0,21,0,0,0,0,6,10,38,0,27,9,43,54,43,7,18,0,19,0,29,0,14,54,23,40,21,23,23,12,62,26,43,22,0,41,34,0
207,2019-12-22,62,2,0,22,16,24,61,19,25,20,40,9,44,12,0,65,29,25,62,46,0,0,0,0,0,9,15,44,33,10,18,26,32,29,22,13,6,33,20,0,13,7,25,16,25,0,0,33,3,13,93,15,29,47,12,28,23,22,0,17,35,25,0,12,55,9,25,19,0,36,22,0,38,0,0,47,0,51,51,47,28,2,11,66,0,25,40,41,0,17,0,0,0,0,41,0,41,0,38,14,31,12,0,34,45,27,0,0,23,27,54,13,0,0,45,34,21,0,0,17,0,0,52,11,34,52,3,9,62,29,14,0,0,29,20,0,0,34,36,22,0,7,12,14,6,30,47,0,0,12,0,9,47,0,50,0,0,35,17,17,8,33,0,66,25,11,24,42,0,66,0,0,10,0,42,4,80,24,0,8,29,29,0,39,19,26,0,0,0,0,30,20,32,0,0,0,0,25,32,4,48,28,0,59,56,9,32,0,25,12,50,0,13,29,23,26,40,38,16,19,9,0,0,20,0,0,38,29,0,0,0,0,0,18,0,41,68,0,5,67,4,0,19,23,29,29,30,18,51,40,26,24,50,34,0,60,0,0,0,17,0,10,0,58,50,51,0,14,23,28,16,0,27,32,19,48,53,37,49,55,18,22,12,0,19,37,36,0,41,44,0,7,0,0,25,0,48,24,35,45,21,45,62,56,18,15,23,3,0,0,0,16,31,28,0,54,47,10,32,8,56,13,24,21,11,0,9,0,10,32,1,21,33,0,8,35,9,0,33,0,2,16,11,0,0,0,0,27,13,8,15,0,68,40,4,0,0,16,9,11,25,0,0,26,47,35,21,34,22,18,35,27,0,0,0,0,22,61,0,0,13,31,0,35,34,12,0,0,0,56,20,19,1,48,32,0,19,0,0,59,94,71,0,0,0,0,6,0,11,0,40,13,34,0,54,0,16,0,47,5,18,10,22,47,19,15,17,0,0,0,0,64,40,77,43,25,0,10,19,65,18,32,0,0,0,21,21,18,16,14,0,12,26,15,1,0,13,75,12,9,0,58,54,43,62,31,21,0,0,0,0,0,0,0,12,36,12,10,3,49,24,34,4,0,0,21,0,15,0,16,0,32,45,3,0,0,7,55,0,0,25,0,0,33,0
208,2019-12-29,69,8,14,45,15,47,14,17,23,37,37,52,70,46,11,20,9,32,43,52,0,0,0,0,0,25,21,54,0,29,16,0,42,27,27,54,5,22,12,0,35,10,0,15,45,0,0,44,9,11,0,17,27,44,11,26,17,32,39,5,32,48,38,4,64,8,38,0,0,22,34,13,35,0,0,54,49,62,52,41,68,1,50,31,4,45,24,46,0,48,11,0,0,9,28,0,26,0,27,13,33,18,26,39,14,15,20,0,44,27,70,20,38,0,42,32,15,0,0,12,0,0,51,10,0,52,2,41,59,8,32,24,33,0,21,0,0,46,51,21,0,9,11,0,30,60,22,0,0,27,0,7,60,0,50,2,0,37,0,16,16,0,0,58,47,0,45,58,0,27,20,0,0,0,38,10,100,26,0,15,9,44,0,36,18,12,0,0,31,23,34,0,0,0,0,12,29,23,35,2,30,52,24,61,32,12,30,13,14,22,47,0,12,41,11,48,31,49,15,0,9,39,17,37,0,51,23,0,18,0,0,0,0,0,0,35,76,0,4,63,10,31,17,26,0,38,0,17,0,37,24,5,61,16,48,58,0,16,0,17,6,18,0,76,58,85,13,22,21,53,15,0,32,59,0,32,53,61,31,43,51,0,27,32,9,26,68,0,19,54,25,13,18,100,47,0,56,0,28,45,20,17,0,40,34,0,37,6,0,37,0,15,29,15,0,70,44,25,29,11,56,18,30,0,50,0,35,0,0,45,0,0,70,0,6,20,16,0,0,49,6,17,5,69,0,0,0,6,0,8,36,0,59,19,4,29,0,8,44,4,23,0,75,0,53,61,44,31,20,43,0,36,0,0,0,0,36,68,24,47,0,52,22,32,21,0,0,0,31,23,35,53,0,63,50,20,30,40,0,44,100,0,0,0,0,48,11,0,12,46,39,12,31,0,41,0,0,0,48,5,17,27,51,0,0,0,16,0,19,35,32,64,51,0,30,16,0,18,18,81,0,20,0,22,24,20,10,42,6,13,0,19,49,14,2,19,24,92,27,32,38,52,42,30,88,15,39,0,34,0,0,0,0,7,22,28,0,47,27,0,11,42,7,19,0,20,0,30,45,30,29,24,39,2,24,0,18,40,14,0,46,0,0,22,0
209,2020-01-05,77,6,19,43,33,38,65,0,32,17,34,16,68,53,10,74,67,21,40,62,0,0,67,0,0,16,13,57,0,27,24,0,46,50,0,51,8,29,0,0,11,26,22,20,42,0,0,46,11,10,0,26,0,41,21,49,30,35,0,39,0,56,0,7,41,16,43,16,34,41,50,24,11,0,0,54,0,0,34,47,40,4,56,28,0,21,57,47,0,22,21,0,0,18,88,0,32,15,47,12,40,10,32,81,13,37,19,0,10,47,79,11,18,35,42,32,13,0,43,27,0,0,64,47,29,60,4,24,64,14,17,0,50,37,21,0,0,61,31,19,39,11,0,25,17,21,40,15,12,15,34,10,64,0,59,4,0,40,0,29,7,28,55,73,43,10,28,36,26,24,18,0,9,0,45,9,81,16,29,20,8,67,50,33,33,11,0,0,0,0,41,17,13,22,40,11,0,64,33,4,54,48,0,61,30,29,13,36,30,30,43,0,15,52,20,0,34,66,13,32,48,18,0,30,11,0,21,24,33,0,0,22,22,15,0,42,66,0,16,29,10,0,22,20,12,47,26,0,0,55,33,29,66,43,66,56,0,15,29,12,6,24,37,65,57,44,8,16,0,12,30,0,23,47,16,46,69,36,42,74,31,38,20,22,24,32,100,0,0,60,0,8,16,0,0,0,69,0,23,61,45,31,52,53,15,12,27,1,0,0,28,14,39,21,100,69,40,31,27,10,62,48,28,27,18,0,21,0,0,28,2,0,57,0,8,45,7,49,0,75,9,17,9,63,0,22,0,17,33,14,45,0,60,17,4,27,0,28,8,12,11,0,0,45,65,65,54,29,37,24,60,46,38,30,0,23,35,58,21,0,22,18,0,39,58,21,0,0,70,5,30,41,1,57,37,0,33,0,22,50,95,30,0,23,0,0,5,0,20,21,42,11,29,0,42,0,28,0,54,6,31,33,65,100,0,13,0,0,0,0,0,70,70,22,34,50,0,0,32,72,15,0,0,100,0,27,35,15,5,23,0,15,33,16,1,0,11,76,32,29,0,50,8,28,65,13,18,0,10,0,0,30,70,24,10,22,10,85,52,41,0,45,3,17,0,54,0,32,41,28,0,44,35,11,66,0,20,78,25,0,74,22,40,48,0
210,2020-01-12,82,0,0,50,32,49,100,21,51,17,33,23,92,54,20,18,72,31,26,65,0,0,43,0,71,30,38,57,0,43,20,21,39,24,30,43,15,27,0,0,11,15,21,36,20,0,0,50,3,12,0,28,0,0,20,0,16,40,0,28,0,53,0,10,28,0,48,0,0,39,48,18,84,0,0,67,21,28,37,55,46,6,18,27,4,20,11,72,0,29,31,0,0,17,93,0,28,29,73,91,42,13,30,78,12,67,0,20,28,39,79,9,51,67,30,31,42,47,41,19,28,34,54,9,0,66,4,58,63,27,6,21,67,0,28,0,0,63,29,6,37,9,20,0,5,32,19,14,22,5,22,7,52,0,78,6,0,38,42,28,13,0,0,71,34,18,26,84,0,31,17,28,17,0,40,6,76,25,0,6,23,44,0,32,47,43,0,0,0,10,35,0,38,0,0,20,0,50,30,1,52,53,0,48,29,28,0,11,37,57,49,38,4,47,9,21,59,40,51,0,23,17,0,24,11,15,30,23,16,0,29,20,21,15,0,37,65,20,15,41,45,0,30,22,23,53,24,14,0,42,53,24,67,14,21,64,0,28,0,30,5,50,9,74,49,45,12,19,37,57,9,0,31,51,31,38,67,51,13,40,29,36,9,42,8,67,95,0,0,56,0,6,0,0,0,6,65,0,38,47,60,44,0,40,15,12,37,6,0,64,0,26,12,48,0,70,50,21,0,10,68,66,34,42,9,27,43,0,8,13,0,17,54,22,7,49,21,100,27,28,7,16,13,45,0,0,0,16,31,0,6,0,76,0,11,25,24,7,15,11,20,0,0,0,57,24,38,48,71,56,29,31,0,0,0,22,28,55,20,40,64,39,0,22,37,0,0,0,0,45,47,69,3,53,70,17,21,0,21,19,84,0,36,0,0,0,5,25,24,21,44,31,0,29,39,0,13,0,66,9,29,47,44,76,62,0,41,0,16,15,0,72,45,21,59,47,0,54,0,61,15,9,0,95,0,17,59,58,10,18,18,18,56,24,1,0,32,77,52,35,17,60,37,64,84,25,0,20,19,23,0,0,0,17,0,42,10,24,26,22,10,42,39,8,0,42,0,31,39,26,0,52,45,23,42,0,18,77,12,39,50,0,38,29,0
211,2020-01-19,83,2,0,33,23,59,0,22,43,69,34,32,94,58,30,74,17,30,13,62,0,0,0,0,29,23,59,65,28,18,21,22,38,37,19,56,21,16,17,0,0,15,22,34,21,0,30,57,11,16,40,29,0,20,21,0,34,28,0,29,0,49,71,3,81,8,29,16,0,20,25,24,33,0,75,71,22,72,73,52,55,6,55,28,1,42,23,63,27,59,11,0,14,9,35,0,41,0,45,24,40,14,40,84,38,28,38,20,10,35,79,18,0,18,35,19,31,0,17,23,15,12,56,0,87,59,6,58,62,25,17,0,30,12,19,0,0,53,15,19,0,8,0,61,5,46,20,29,23,15,0,5,57,0,58,0,54,38,15,29,0,28,0,71,57,38,27,53,51,40,0,29,9,0,62,18,90,16,29,7,16,67,0,77,49,22,0,0,0,0,43,34,27,22,0,10,26,42,31,1,54,48,0,54,18,12,27,24,17,10,43,0,23,55,79,0,50,35,13,0,24,0,0,30,11,15,11,0,0,26,0,64,11,0,0,60,55,0,12,57,3,0,29,90,12,62,0,15,0,58,11,41,72,0,44,70,0,44,29,40,11,23,0,74,55,77,8,14,19,36,16,0,42,27,0,58,74,53,56,55,15,38,25,65,16,8,38,0,0,57,0,16,0,0,0,0,66,0,38,90,36,23,0,42,0,25,27,4,30,17,0,41,39,14,0,70,13,10,34,3,66,75,38,35,9,28,35,0,9,0,1,0,35,0,25,55,7,42,0,45,5,17,19,31,0,0,0,17,33,14,65,0,64,34,7,0,0,21,24,10,27,0,0,22,59,45,31,7,0,55,30,46,38,30,0,46,27,57,0,0,22,50,0,29,29,0,0,0,14,26,39,40,0,70,79,0,22,0,0,20,55,0,38,0,0,0,10,0,16,21,41,43,0,0,64,0,42,26,66,2,15,16,60,0,0,25,28,30,51,31,29,81,62,0,31,28,0,24,16,50,0,45,29,40,22,27,44,46,5,15,38,19,33,16,4,17,22,77,23,51,17,48,77,61,67,13,36,21,51,24,0,0,0,0,0,40,0,84,14,41,21,47,13,0,0,27,37,21,41,41,26,22,59,7,22,0,12,72,13,0,63,0,0,58,0
