,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
99,2019-12-01,75,0,12,20,71,40,25,21,12,35,0,29,26,64,42,0,63,27,20,60,0,0,0,0,52,12,11,58,85,46,18,36,29,65,27,43,13,27,5,0,0,10,0,58,0,0,0,44,34,7,0,22,0,46,31,21,15,37,31,16,0,40,0,36,40,8,27,0,36,38,36,19,12,0,0,68,34,0,34,47,40,33,27,34,3,0,12,75,0,26,20,0,18,11,41,0,21,0,54,30,47,34,85,76,57,65,35,0,85,51,74,8,33,24,33,34,30,27,75,29,0,11,52,0,0,100,5,29,58,21,40,44,65,18,18,0,0,40,14,86,24,8,9,30,7,65,0,0,0,23,22,12,73,0,72,22,0,36,0,36,16,57,0,69,32,34,5,15,0,83,21,100,66,0,52,6,80,15,0,22,11,33,0,21,15,40,0,0,0,18,39,15,66,0,30,36,0,9,42,3,52,16,79,56,51,25,17,34,44,18,39,0,13,58,0,0,38,42,0,43,36,0,0,27,0,18,20,8,0,0,0,0,0,100,0,41,61,0,14,12,35,100,26,27,41,27,29,0,0,57,43,41,55,0,17,66,0,0,0,30,54,27,13,65,65,51,8,17,17,23,33,0,22,43,25,16,67,48,0,49,9,29,6,62,12,0,12,30,0,64,0,12,29,0,0,0,57,0,18,31,71,47,0,54,39,19,28,6,0,36,0,30,29,19,44,65,39,16,85,3,56,63,25,39,40,0,28,0,8,14,0,0,55,0,6,51,0,8,0,15,19,16,21,0,0,29,35,12,39,0,6,0,76,27,4,0,0,34,48,6,0,0,0,22,59,59,35,23,15,50,23,46,0,0,83,21,41,58,0,27,49,25,0,27,69,0,0,0,0,11,14,26,1,79,59,0,36,0,56,62,58,24,29,43,0,0,0,18,8,30,42,32,46,43,20,42,16,0,60,2,35,74,56,0,19,0,13,0,14,31,0,60,46,0,68,49,0,21,0,77,19,14,0,44,30,61,15,19,11,26,22,25,53,36,3,0,0,100,39,27,22,57,40,41,69,0,0,0,16,0,0,0,0,47,12,28,0,36,27,46,26,68,4,24,0,30,27,22,0,33,0,26,71,7,0,0,16,66,0,87,40,28,0,29,0
100,2019-12-08,71,3,0,27,14,29,25,5,36,54,19,70,39,79,26,22,43,25,20,53,46,0,44,0,18,0,11,56,0,9,15,0,34,26,14,56,13,20,0,0,15,12,22,35,13,24,88,43,35,25,0,38,0,0,21,43,16,36,31,32,30,61,0,11,60,8,45,16,37,13,48,27,37,0,0,58,17,15,61,51,50,18,36,57,2,0,12,48,0,17,20,22,0,58,41,0,22,14,65,46,38,26,39,82,14,44,35,0,35,33,84,10,11,0,57,35,4,53,9,21,0,0,57,7,0,66,13,43,54,14,20,0,87,91,18,33,0,40,14,63,0,8,26,15,22,44,18,0,0,14,11,20,66,28,53,23,0,34,10,18,16,29,0,66,43,17,22,15,0,73,22,0,36,0,46,9,71,16,0,34,11,63,0,14,30,40,21,0,0,18,39,0,22,0,0,12,0,9,37,4,67,32,0,52,62,8,51,34,30,9,54,0,41,60,11,43,38,46,40,88,28,55,0,41,0,0,10,8,0,0,38,19,0,41,0,47,44,0,100,23,10,0,23,21,21,35,29,18,0,30,44,17,56,23,0,82,0,21,18,27,41,19,26,56,57,51,8,11,0,12,61,0,22,24,0,28,68,57,18,31,0,0,19,78,0,25,49,30,0,52,23,13,15,0,0,6,58,46,18,53,53,28,0,30,39,39,21,3,0,18,0,46,58,30,0,64,53,14,85,0,58,51,23,40,10,0,41,0,0,29,0,0,41,15,5,60,0,12,0,30,19,15,0,21,0,0,0,17,39,6,25,0,46,28,9,57,0,43,19,8,0,0,0,45,42,42,48,11,30,23,0,47,0,0,0,21,44,55,18,56,12,21,0,36,23,10,0,0,0,17,9,51,1,46,34,0,36,0,0,10,74,0,0,0,0,0,5,55,28,0,34,11,23,0,10,43,49,0,58,5,0,32,62,14,0,0,0,0,0,31,0,63,44,0,49,70,100,53,22,67,74,0,0,0,0,31,8,19,11,24,44,10,43,16,3,0,25,84,16,37,22,52,58,38,63,26,90,0,16,0,45,0,0,0,38,35,10,64,18,20,17,59,0,24,0,41,27,21,0,16,0,26,36,9,0,0,18,82,16,44,30,28,30,26,0
101,2019-12-15,67,0,37,25,45,53,38,5,49,18,19,31,43,37,71,0,36,25,14,56,0,0,0,0,0,12,12,56,0,19,25,0,39,27,35,19,9,27,10,0,0,10,0,28,0,0,0,38,59,15,0,27,30,24,0,0,42,27,0,32,0,48,45,4,21,8,55,32,0,39,6,12,38,0,0,71,18,47,36,47,41,56,18,35,3,15,38,70,90,27,31,22,19,12,53,24,25,0,66,32,41,24,0,51,15,34,24,63,27,28,70,18,46,34,17,20,45,28,29,24,16,0,61,15,44,54,5,19,60,25,21,23,34,0,30,0,0,44,28,32,0,8,9,63,15,50,36,22,22,19,11,17,61,0,60,23,0,41,20,19,33,0,71,65,45,9,6,32,28,21,0,0,21,0,50,3,82,13,0,12,68,64,47,29,15,0,22,0,0,0,44,0,0,28,93,0,0,19,34,2,50,50,0,49,37,14,18,52,61,28,50,0,9,40,12,22,50,46,69,90,19,28,0,51,19,0,21,9,0,0,0,20,18,0,0,46,61,0,15,36,31,52,23,33,43,34,0,19,46,43,15,38,51,0,52,75,0,44,0,35,0,30,13,80,59,37,4,12,0,12,58,0,31,51,0,23,80,62,19,23,9,30,20,56,26,42,19,0,0,52,0,8,30,23,0,19,62,24,31,57,9,59,74,62,20,0,37,4,89,0,0,16,90,36,0,72,68,17,0,15,61,79,28,20,73,0,29,0,0,15,0,0,35,16,10,27,100,8,0,16,20,16,15,44,45,91,0,18,40,18,13,0,67,28,14,0,0,54,20,10,0,0,0,46,52,49,18,18,0,38,24,75,0,29,0,43,42,57,0,85,64,40,0,31,12,0,20,0,0,0,11,13,3,46,61,28,56,46,0,11,100,25,0,0,0,0,6,37,34,63,37,44,24,0,31,44,50,71,42,8,18,0,53,14,0,22,28,0,0,32,0,61,74,0,53,51,52,22,46,100,0,29,0,0,0,32,8,40,8,25,0,13,40,37,1,0,39,88,37,19,45,53,84,36,59,53,0,0,8,0,46,0,0,32,0,38,0,47,25,41,53,58,4,38,0,73,28,23,45,68,0,33,55,24,69,0,13,62,33,0,41,0,0,36,0
102,2019-12-22,62,4,28,27,50,61,43,12,27,62,0,23,35,41,0,50,49,39,23,51,0,0,0,0,20,0,13,50,0,11,17,0,38,0,24,28,7,31,11,0,0,9,0,18,0,0,0,35,53,13,0,22,0,0,0,0,21,24,36,18,0,50,0,0,0,18,41,0,42,15,21,9,14,0,0,57,20,0,25,57,23,26,21,39,4,0,14,37,50,30,0,25,42,27,59,0,17,0,45,0,35,23,33,21,100,25,14,0,20,24,58,11,13,19,9,20,30,0,0,27,17,13,60,8,25,54,0,12,59,0,47,0,25,0,21,0,100,59,0,36,0,7,20,18,17,41,41,25,12,11,13,18,67,0,46,26,0,35,0,21,0,33,0,56,31,0,19,18,0,0,25,0,12,0,43,11,77,16,0,13,25,62,0,16,0,0,0,0,0,42,32,17,76,0,0,0,0,21,31,3,17,28,31,59,29,14,0,39,26,31,42,0,16,26,39,0,38,28,15,0,21,0,0,10,0,63,24,10,10,0,0,0,40,0,0,31,50,0,16,41,23,0,18,26,0,21,0,0,0,56,34,19,46,26,0,64,0,0,0,17,16,20,0,58,64,56,0,14,0,27,52,0,26,28,14,32,40,45,0,21,10,33,7,27,0,10,14,0,0,45,53,13,17,0,0,0,50,26,32,64,31,0,0,49,0,68,25,2,0,21,34,0,17,25,0,68,0,11,20,10,50,29,22,34,23,0,15,0,19,17,3,26,8,18,6,30,0,35,0,0,5,16,8,0,50,0,0,27,0,20,15,0,67,32,10,0,0,50,22,6,0,0,37,52,26,27,25,26,0,32,27,48,0,0,0,24,33,56,0,0,14,24,0,38,13,35,0,0,61,0,14,15,0,47,32,0,11,0,0,36,81,28,0,0,0,0,6,0,13,0,41,25,0,0,12,0,0,0,53,5,0,37,44,16,0,0,0,0,0,0,27,55,48,52,65,11,0,12,51,63,0,24,0,25,0,47,18,22,13,24,0,12,49,24,3,0,14,81,14,32,51,47,38,44,62,30,0,0,18,50,52,25,0,55,29,19,0,32,21,31,30,48,14,0,0,47,0,16,50,19,50,30,31,5,26,0,17,68,37,0,12,32,0,18,0
103,2019-12-29,73,5,39,35,39,61,13,6,25,39,40,11,62,31,18,24,31,36,14,61,0,0,71,0,75,0,0,56,0,10,10,0,41,56,22,73,13,28,5,0,32,5,24,4,14,0,47,44,62,14,46,28,0,76,23,23,15,26,0,23,0,50,0,4,78,0,48,17,0,27,26,12,27,0,0,63,18,49,56,46,75,22,10,49,0,15,53,60,46,56,43,0,20,12,11,25,42,0,42,33,46,37,21,50,31,30,13,0,28,37,68,6,0,18,53,37,19,0,20,19,0,0,59,23,0,57,8,26,62,15,43,24,35,20,33,0,0,58,15,17,0,8,19,16,32,42,38,0,11,5,0,14,60,0,54,49,0,37,21,39,34,0,0,67,35,0,35,16,29,56,70,0,22,0,42,17,93,17,0,24,12,39,0,22,16,29,23,0,0,19,35,16,23,0,0,13,0,10,35,1,48,35,28,58,39,15,36,18,39,19,50,0,15,37,12,0,29,34,43,0,0,29,0,24,0,39,11,9,0,0,0,42,19,0,0,44,74,27,76,50,16,0,13,35,33,24,31,0,0,32,0,13,56,24,0,63,0,0,0,32,29,23,0,81,64,62,5,17,0,12,36,47,44,65,13,30,62,48,19,19,10,0,21,50,0,35,53,0,48,53,0,24,0,48,0,0,67,25,19,47,19,20,0,46,0,83,28,5,0,20,0,49,16,23,0,65,85,15,18,6,56,48,29,21,44,0,25,0,17,0,2,24,66,0,4,65,17,21,0,16,11,17,23,0,0,63,38,0,0,0,34,0,67,30,9,0,31,19,31,8,23,0,0,0,44,64,37,24,0,53,25,28,0,0,0,0,54,64,19,60,0,44,0,6,61,0,0,46,19,12,18,14,1,49,60,30,10,0,30,44,90,0,0,0,0,0,17,20,24,66,41,23,0,46,25,46,0,0,50,2,19,57,25,15,0,92,0,0,29,0,0,69,61,0,66,53,53,11,48,76,40,15,0,24,0,22,17,10,4,10,0,8,30,17,2,0,54,72,22,59,24,54,53,34,84,27,72,0,25,0,0,0,0,34,0,31,10,49,26,42,18,58,9,13,89,65,0,22,46,0,46,55,45,12,48,0,19,49,0,0,11,0,32,31,0
104,2020-01-05,79,2,12,38,50,65,37,10,23,35,0,20,72,78,69,0,35,38,26,70,0,0,0,0,34,12,11,60,0,27,9,36,49,13,20,37,24,31,14,0,15,12,22,46,26,0,0,45,46,4,0,26,29,23,21,21,28,39,0,36,0,51,43,0,60,8,9,0,0,25,71,27,49,0,0,59,0,30,43,59,60,31,27,11,3,0,24,55,0,52,31,0,36,35,62,0,38,0,54,15,48,37,28,88,14,27,35,30,0,48,83,12,0,16,58,39,18,27,47,32,0,0,65,22,22,81,5,51,67,18,41,0,54,37,18,0,0,49,41,23,0,11,9,46,30,26,17,22,22,14,22,17,65,0,76,22,0,42,20,0,32,29,0,75,38,0,21,0,0,21,0,25,10,0,44,21,100,26,0,22,22,77,0,7,0,0,22,49,0,36,42,15,22,27,59,12,0,54,38,3,45,49,27,55,20,19,34,51,59,9,61,0,23,50,11,0,75,45,80,86,18,0,0,18,0,18,31,0,0,0,0,19,35,60,0,35,52,26,100,24,25,0,29,25,21,49,0,0,0,30,44,33,59,22,34,64,0,86,0,23,27,24,7,84,69,49,4,20,35,23,50,0,30,37,25,54,68,82,36,72,45,0,44,55,37,41,61,31,66,66,0,19,15,44,0,0,62,0,38,49,27,57,72,54,58,39,25,4,0,18,0,62,15,21,0,76,13,19,51,6,59,38,36,40,60,0,21,0,0,29,1,22,28,15,6,8,24,34,0,30,13,15,21,43,0,29,0,35,0,17,38,0,72,27,0,29,0,70,49,2,21,0,0,22,50,53,57,34,75,27,0,62,0,28,0,21,60,54,18,0,25,28,0,21,58,0,19,0,0,28,20,52,1,42,62,0,37,0,0,42,76,24,0,22,0,0,16,0,16,62,46,11,0,0,50,43,16,0,51,9,18,21,66,27,19,22,0,46,28,16,0,66,69,45,58,40,0,0,66,54,37,14,28,44,0,41,62,38,23,28,0,20,50,31,1,0,63,70,42,9,22,60,32,48,63,51,22,0,31,43,0,22,0,47,12,53,0,37,36,53,9,58,0,12,0,81,0,20,0,16,0,58,72,30,45,0,27,65,16,0,30,0,0,42,78
105,2020-01-12,85,3,23,35,41,48,71,15,23,0,35,66,82,65,41,63,7,65,13,89,0,0,42,0,0,17,11,63,41,18,23,35,41,100,20,30,22,24,0,0,0,12,0,34,12,0,42,51,33,18,0,40,28,22,40,0,16,53,29,15,0,53,42,14,50,8,94,45,70,73,29,11,0,0,0,69,32,43,37,65,47,30,34,0,3,14,58,65,0,41,29,0,0,22,68,22,35,0,74,88,57,24,46,71,0,37,22,29,25,40,86,15,11,47,35,24,45,0,27,8,14,21,57,0,0,71,10,41,66,7,57,42,72,35,22,0,0,51,0,23,23,10,33,29,56,79,17,20,41,26,42,18,64,0,68,86,0,42,37,17,15,0,0,89,51,33,46,44,0,29,0,24,10,0,39,18,96,21,88,0,63,34,43,53,43,26,0,46,0,52,40,0,21,0,0,12,27,26,38,3,35,23,100,55,49,24,48,96,63,17,65,0,13,50,21,20,67,44,50,21,35,52,11,39,0,86,19,24,8,0,36,0,0,0,0,59,66,0,40,22,52,71,29,37,10,50,0,17,0,40,28,40,67,22,32,53,0,20,17,45,13,48,0,84,59,60,0,14,33,11,21,83,39,12,0,100,85,48,17,25,9,27,24,44,12,16,76,0,42,68,0,11,14,64,0,6,74,22,41,47,84,9,34,40,0,55,31,7,0,35,0,14,69,26,0,74,100,15,0,5,68,73,30,37,0,0,41,0,8,14,0,0,45,0,9,49,23,51,0,14,6,17,7,61,0,0,34,0,62,6,18,0,77,0,4,0,0,82,18,16,30,0,31,43,66,34,45,22,29,56,43,64,0,0,0,20,48,54,0,26,71,39,0,31,22,10,0,41,33,62,15,49,1,66,50,0,43,0,0,39,71,0,0,41,0,67,20,52,39,0,44,10,65,0,51,40,0,33,73,4,33,60,59,52,56,20,26,0,13,44,0,73,100,22,73,85,0,60,21,62,35,33,27,63,29,20,22,27,11,37,0,17,47,30,1,0,0,84,66,35,0,50,16,54,76,24,0,0,30,0,0,20,0,30,0,33,0,52,37,75,16,55,43,35,0,38,0,20,0,0,0,49,73,13,21,0,12,73,15,41,38,0,0,45,0
106,2020-01-19,84,7,59,23,42,62,24,5,93,35,0,39,91,98,42,64,35,40,13,73,0,44,86,0,34,17,44,68,0,36,15,36,43,38,20,18,55,21,5,0,0,11,22,54,0,23,0,55,79,7,0,30,28,46,41,0,37,40,0,26,0,63,0,4,52,23,44,46,0,50,29,15,12,0,0,75,0,30,60,53,49,31,26,45,3,14,48,62,0,43,30,0,18,0,40,0,40,14,51,75,44,20,9,68,14,27,0,60,8,25,87,11,11,24,28,10,22,53,28,12,0,32,56,0,0,69,10,71,66,24,60,44,53,36,18,0,0,65,13,31,0,8,0,60,15,74,17,0,32,14,33,15,63,27,68,0,0,40,10,18,79,0,45,67,21,0,16,30,0,41,0,25,20,0,58,27,82,16,0,11,32,48,44,7,29,39,0,48,0,54,41,15,0,0,29,24,0,62,39,3,62,56,0,61,45,17,0,100,44,18,55,0,13,52,100,21,64,59,26,0,18,27,11,31,19,36,20,17,0,0,0,19,34,0,0,78,54,25,42,12,29,0,30,99,20,40,0,0,0,68,57,53,66,22,0,63,0,21,18,40,27,16,0,89,60,84,13,16,0,11,72,42,66,36,0,32,77,74,0,22,18,0,44,54,37,16,36,0,43,60,0,12,44,0,43,0,70,0,42,100,9,0,0,59,0,96,38,4,0,18,0,45,14,21,44,81,39,11,34,0,67,50,34,20,20,0,36,0,8,0,1,0,54,0,26,42,24,56,0,60,8,17,21,42,0,0,0,29,26,29,19,0,71,54,17,28,0,26,48,11,32,0,32,0,49,35,43,28,44,27,0,66,0,0,0,21,53,53,0,0,0,48,0,26,34,20,0,0,0,60,22,25,1,40,67,0,72,0,0,51,54,23,0,22,43,0,16,18,11,0,47,21,0,0,30,0,32,0,62,5,17,63,42,27,0,21,13,46,41,0,70,77,70,22,45,69,0,10,0,55,18,7,28,0,60,20,31,38,26,20,0,20,25,5,8,0,37,75,31,54,22,44,80,57,59,51,66,21,0,0,0,21,0,31,0,28,0,54,9,85,25,54,16,24,0,50,27,11,0,16,84,70,41,7,44,0,17,67,0,0,39,0,29,95,0
107,2020-01-26,93,5,23,57,35,64,24,10,23,35,0,48,80,63,16,42,48,66,26,86,0,0,64,43,17,17,66,81,0,36,20,36,60,76,60,48,100,76,5,0,14,15,21,46,38,0,0,62,34,5,42,48,28,46,0,21,24,27,60,5,0,74,0,21,39,31,70,15,0,12,35,4,24,0,0,82,33,15,46,59,58,46,52,0,4,42,24,54,42,50,49,21,35,22,69,22,35,13,22,30,50,19,28,74,14,54,23,30,33,41,89,7,11,40,44,10,25,0,27,26,44,11,60,64,42,61,5,86,61,17,29,0,42,18,17,32,0,50,0,31,24,12,0,44,29,25,51,21,21,27,11,19,78,0,86,44,0,38,10,0,31,28,0,65,31,0,16,45,0,90,0,0,10,0,100,9,83,35,45,11,32,100,44,54,29,0,0,0,0,35,48,29,0,77,0,12,28,18,43,5,47,23,26,55,74,23,49,33,28,18,57,0,13,68,11,0,79,32,38,0,36,27,0,52,37,18,30,41,0,0,0,38,34,39,0,79,69,12,14,45,48,0,36,49,20,100,0,35,0,58,56,40,79,66,16,71,0,0,0,34,78,28,0,85,69,58,21,14,17,22,27,42,36,35,12,16,83,67,17,47,35,14,43,38,24,24,54,0,43,64,22,17,14,0,21,0,83,0,24,72,34,37,0,65,38,19,35,6,0,0,28,30,56,50,0,82,64,23,17,3,68,56,54,29,49,29,31,0,8,0,0,0,40,0,6,100,0,37,21,44,10,18,21,21,42,28,0,11,63,0,12,0,86,80,8,0,28,33,56,7,10,0,0,66,57,52,13,28,0,57,44,55,0,0,0,0,27,56,0,27,12,40,0,37,33,29,0,0,34,37,12,50,2,73,81,0,35,0,0,60,60,23,0,21,0,0,21,53,45,0,54,41,0,0,36,83,0,33,86,3,17,31,64,0,19,21,13,0,40,30,0,93,60,22,74,58,0,21,22,71,18,7,0,0,0,30,38,74,7,14,43,24,48,40,4,0,24,81,38,27,21,59,56,59,69,49,22,0,15,41,87,0,0,91,24,31,0,53,15,38,50,55,24,59,0,39,26,18,42,48,84,44,66,26,22,0,25,68,31,0,48,27,29,34,0
108,2020-02-02,91,5,34,36,42,42,12,15,34,0,53,38,73,45,33,0,48,54,26,91,0,0,42,0,17,6,22,71,0,0,37,0,37,63,13,42,18,45,0,0,0,10,42,34,0,0,42,64,44,27,0,33,28,23,10,0,19,30,30,15,58,48,0,25,39,23,26,30,35,61,52,22,0,100,0,83,33,29,46,79,19,30,34,33,6,69,47,50,42,59,20,21,35,56,40,22,30,14,46,44,39,64,92,68,70,48,23,29,25,42,91,8,0,32,48,21,21,0,18,79,44,0,65,21,0,73,12,73,63,41,39,0,42,71,41,0,0,59,0,23,47,13,17,60,15,81,34,21,21,45,0,20,79,0,78,22,0,42,10,36,0,0,0,80,47,0,10,15,0,51,0,0,20,0,64,18,89,32,44,44,21,56,0,14,100,26,0,0,0,35,48,0,0,52,0,12,28,35,49,35,72,63,26,51,59,53,17,82,43,18,62,0,18,68,22,21,68,52,26,0,35,27,11,48,55,71,50,8,0,0,0,56,51,19,0,74,54,0,28,46,19,0,39,31,20,83,0,0,0,55,43,28,88,0,0,68,0,21,35,31,0,30,6,92,63,50,25,17,84,11,27,42,22,12,12,32,79,41,53,100,26,0,43,61,12,56,53,0,21,59,22,11,0,21,0,0,90,44,30,68,52,46,0,52,0,0,39,4,0,52,29,45,71,47,0,80,51,16,33,6,81,55,70,39,20,0,38,0,0,0,1,22,60,0,8,41,31,100,21,15,6,18,14,21,0,0,34,45,25,0,31,0,71,53,8,28,0,67,76,11,94,0,0,22,40,57,51,17,15,22,0,60,0,0,81,0,43,57,0,0,60,17,0,46,22,20,0,0,0,38,50,13,2,74,91,26,9,0,0,50,41,0,0,21,42,0,0,0,40,0,56,10,22,42,10,0,32,0,66,7,34,62,100,80,19,0,26,0,0,30,0,86,65,0,81,29,0,31,43,71,36,34,55,0,0,10,22,37,51,56,0,32,45,40,4,30,73,80,42,18,0,60,31,40,65,25,0,0,15,0,0,21,0,46,0,49,9,63,21,51,42,58,24,24,0,40,0,22,42,48,0,50,38,29,22,0,36,72,0,43,29,54,0,34,0
109,2020-02-09,85,2,46,28,62,68,95,10,45,17,18,48,47,41,25,42,61,67,19,88,0,0,21,86,17,6,33,79,41,27,80,35,48,50,13,48,14,43,14,0,29,10,43,41,13,0,0,61,44,16,0,11,83,45,0,0,18,23,59,10,0,61,0,25,32,38,34,75,35,73,46,7,12,50,0,75,100,29,25,50,58,48,52,33,6,55,35,69,0,25,20,42,0,0,70,0,30,0,37,30,42,36,64,75,70,27,45,29,17,34,86,13,0,47,36,64,21,26,36,54,29,11,74,28,21,74,10,44,62,17,59,22,74,18,16,0,0,56,0,8,0,11,8,60,22,43,34,0,10,14,96,17,68,0,82,43,0,37,10,71,16,0,0,75,47,8,26,29,0,71,0,24,69,0,45,24,84,30,0,0,43,60,44,0,0,26,21,0,0,18,47,0,21,52,0,24,28,35,41,11,58,16,26,51,54,30,83,82,50,26,78,0,22,72,11,63,58,40,39,21,44,27,0,40,36,71,20,8,51,0,73,0,17,39,0,76,47,49,55,57,19,0,35,42,20,69,84,0,0,38,71,44,80,22,33,67,0,0,17,29,39,19,0,76,70,65,33,18,17,0,49,0,54,42,12,16,100,67,18,61,35,0,43,68,0,32,53,0,0,66,22,12,14,0,0,6,88,22,39,92,34,28,35,81,19,38,30,7,0,17,0,0,42,26,0,88,39,34,66,22,74,61,82,48,59,0,44,0,8,57,1,22,67,0,7,50,16,52,0,0,14,17,14,21,42,28,34,62,25,22,37,0,65,0,4,28,28,34,47,5,21,0,0,0,53,68,42,22,0,49,22,90,0,0,0,20,40,57,35,27,36,37,0,35,45,10,0,0,0,21,23,25,5,72,66,0,62,0,0,40,47,46,0,0,0,0,10,87,21,0,59,52,67,0,16,41,0,0,65,10,34,41,50,40,38,42,26,0,0,30,0,84,74,66,47,29,0,31,43,69,0,82,27,42,30,40,0,74,18,21,0,27,41,55,5,91,36,71,35,81,0,47,39,50,62,50,0,0,15,42,0,42,0,15,12,38,0,62,21,26,17,57,16,24,0,59,26,31,0,0,0,31,41,18,65,0,20,72,79,0,19,54,87,65,0
